0.0,450.89625235088374,4.493549593884231e-05,0.4462548408603093,0.14667544921219897,0.002201968525600657,4.34692087880606e-09,1.1489635701189549e-09,0.2940016620494906,0.057543581636009936,0.12523126601889975,0.04547392570512255,0.003789274990678199,5.2351610175109645e-05,0.0008495130179237877,0.0004869781728548891,0.02536372290168341,4.3883339898184603e-07
1.0,436.75794047923813,2.8618869061020413e-05,0.30906827533931774,0.10357781091940524,0.0022790663778969986,7.003885804657273e-10,9.830988523251705e-10,0.29400645938048214,0.052085203133556586,0.13155614182476802,0.04435090327241743,0.0001567218971609481,0.0023283756699421423,0.0002151344944260245,0.002483721075543605,0.026467863870183787,9.977812161014343e-05
2.0,425.73231370486224,5.425033460153479e-05,0.47151131287735343,0.15199342700680535,0.002331267481630734,6.601820368157263e-09,1.1024516508029159e-09,0.29399892334837713,0.058548486040330444,0.1244508160819278,0.0402386797920113,0.0013434604510234047,0.0053084944451081,0.0030407456053573377,0.0018954051793147065,0.022335504007882867,0.0006536954896382422
3.0,423.9036692996031,4.3214271433677445e-05,0.35803690491064694,0.11499096429330938,0.002342708232576542,1.4719386598471829e-08,1.5989060075938255e-10,0.29400216811509616,0.05403356676473041,0.129881182813027,0.0322512278342069,0.012521275153920437,0.0031806292517549805,0.0013520387729783264,0.0008597299769378518,0.022150276603039185,0.0023065268327744173
4.0,418.55820332714205,5.1442714684466196e-05,0.43546787066972126,0.14018382696417322,0.0023804500059698376,3.059427711171736e-10,8.398037612544762e-10,0.2939997488303926,0.05711438971061035,0.12618395637790347,0.04135816971181183,0.004264831692419545,0.000757935713199062,0.00378018768979712,0.0007394890045365653,0.018503703432714375,0.005188959150897105
5.0,411.90439436138934,6.541341444188065e-05,0.5538459359791787,0.1771312716519881,0.0024195032968849913,3.725780295393832e-09,4.5187538433300034e-10,0.29399564123686717,0.06182441568431468,0.12076166392171357,0.037460803324997564,0.0030806465390461196,0.007049753057002023,0.0005732246171653208,0.002674590495955775,0.019734686484845124,0.004078449939473508
6.0,411.2835883994807,3.714690011288551e-05,0.28316120583473364,0.09045883727700245,0.0024134312141430177,1.3082018190946343e-08,4.899126937463194e-10,0.29400395201250906,0.051054412759088404,0.1334814417315736,0.03156270431073025,1.9105654867304265e-05,0.0122702105500753,0.004209040614515297,0.0029672841714496277,0.020791712504280396,0.002265932481993443
7.0,409.8484203201822,3.943516846233613e-05,0.24360651606039824,0.07473641335772413,0.002436341331669454,7.784139999245099e-10,2.806701329682859e-10,0.2940032792275792,0.04948061092568361,0.13578881593108458,0.019080674767019076,0.005143397058490424,0.015786786144163407,0.00015366819381840613,0.00969062046694856,0.022240702860906285,0.0008169927850855471
8.0,408.522394834815,4.740348916654672e-05,0.33474632003478694,0.10466778262788164,0.0024436233019738906,1.0133662797784382e-09,3.2095517910057936e-10,0.2940009364227733,0.053106881069865434,0.13139618095542321,0.021596823634150046,0.019967681985398177,0.007137759254197671,0.0005220720308371338,4.040389405852394e-06,0.01772592277875037,0.006336010331880282
9.0,406.45167497771854,4.404558751913606e-05,0.34293601343154084,0.10917506367529033,0.0024363351862006165,8.415767693836784e-09,1.5566130676103462e-09,0.29400192369580225,0.0534327325569171,0.13073470636014892,0.03205224878182008,0.003949509670303362,0.006091760804136849,0.0005239026572362215,0.007073417438853695,0.01778064767050839,0.0064717618495993
