22.0,722.2083168841694,0.0005848434757669007,0.999287498069853,0.27445468766994063,0.00138464204388328,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29384292107296284,2.834902385449692e-05,0.1870350195283632,0.041081918643211625,5.715844818898659e-05,0.0003180152841245443,9.777619663611925e-06,3.3704556767466103e-07,0.027656418466139622,4.1072605634174866e-05
0.0,720.9759561754636,0.0005375993253775027,0.9988088628565199,0.27442906312797943,0.0013870088058201909,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938568115558752,4.7392959746120626e-05,0.18703125895001352,0.040963856330897996,0.0004129138285908824,4.895651524878574e-05,1.3947380694203626e-05,6.803021846193482e-05,0.02760517332066076,7.03737945954575e-05
7.0,720.3796487333512,0.0005399067235611626,0.9947610616890155,0.27289065918857375,0.0013881569277509535,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938561331464895,0.00020844685588387038,0.18680548755646534,0.04136298791530482,9.589833651460098e-05,7.03145792435011e-05,8.21475004419064e-05,2.147010511247124e-07,0.02755069006410397,7.052850472725818e-05
15.0,720.1983705953534,0.0006787462670953274,0.9999352872128532,0.2748097061735754,0.0013885063349606693,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938153122556253,2.574792107772094e-06,0.18708712094350388,0.040966032964868816,0.00019945206893480532,0.00016294546605361771,6.894562097380731e-06,6.491632400116017e-05,0.02763649811158886,0.00011464349111143355
16.0,720.0692578274428,0.0005807979702416047,0.9960755128205204,0.2738503773493731,0.0013887553025345787,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938441105117591,0.00015614747969142404,0.1869463328189007,0.040777925810929254,0.00031713395525606933,0.0002341353995122996,8.922785250970967e-06,0.00017658885735242488,0.02768853435159447,9.262824635922043e-06
9.0,719.9809625104606,0.0005703447288399794,0.9999718823569317,0.27481196475997577,0.0013889256134122726,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29384718392021014,1.118744666293064e-06,0.18708745240664304,0.040772771054142926,0.0004875501184177258,0.00010277907731845683,3.4738508662700826e-05,5.745008664571377e-05,0.027659429375686852,2.5065125691786506e-05
10.0,719.8325928048132,0.0006481180757704184,0.9990608577832796,0.27437932518792685,0.0013892118945372008,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.293824317399431,3.736658664079709e-05,0.18702395956410436,0.04097443642342222,1.505136338794327e-05,0.00013869125251721455,7.680425643776629e-05,0.00028298104676358613,0.027538525670403068,5.2197958430689775e-05
11.0,719.0505026313473,0.0005570722666042276,0.9992866918850328,0.27449733393350106,0.001390722899630172,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938510862215188,2.8381100332792745e-05,0.18704127816181249,0.04040197356987355,7.102579123196022e-05,0.0009974364495563962,1.6878660120906908e-05,1.9102730957908142e-05,0.027534381249147727,1.860242888064551e-05
20.0,718.4567238695095,0.0006595045746828788,0.9970309051792675,0.2737773101576771,0.0013918722823194375,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.29382096959939075,0.00011813433246677849,0.18693560970433415,0.040731619095440916,6.023225583241614e-05,0.0005398252434095296,1.0290906035283133e-05,9.287298947364375e-05,0.02730416081098654,0.0002844008626837301
3.0,717.5030358696032,0.0005063748329144885,0.9981982148794107,0.2740364697399155,0.0013937223259104605,1.6702278422433325,3.127846277541474,3.2228938289425497,4.407035545356356,4.559164233380361,4.538908388495683,5.161911421703339,4.705712530957138,5.682681998189183,5.532468508571314,0.2938659920210847,7.168941893774699e-05,0.1869736431613051,0.04092718920950583,0.00028421823358017406,0.00023248450384651015,0.00018259002508247025,9.047413851968249e-06,0.027386853508921186,0.00010719806270889583
